DeviceOnlineActivityID,RMSDeviceNodeID,ApplicationId,KeyCodeId,DeviceName,Info,ApplicationMsgEnum,RequestMessage,ResponseMessage,Success,ErrorMessage,MessageSentDate,MessageReceivedDate,OnlineActivityGroupId,OnlineActivityGroupId,OnlineAction,CreatedBy,CreatedDate,RMSDeviceNodeID,KeyCodeID,KeyCodeID,Name,CodeType,Description,SequenceNumber,OldSequenceNumber,ModifiedDate,ActivityInProgress,ActivitySuccess,ActivityCompletedDate
0,79,0,0,324,OutgoingLockingPlanAuditPointerRequest,0,,,True,,9/23/2024 10:18:32 AM,9/23/2024 10:18:58 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,26,0,0,219,OutgoingLockingPlanReadAuditRequest,0,,,True,,9/23/2024 10:18:16 AM,9/23/2024 10:18:50 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,79,0,0,324,OutgoingLockingPlanStateRequest,0,,,True,,9/23/2024 10:18:06 AM,9/23/2024 10:18:32 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,26,0,0,219,OutgoingLockingPlanReadAuditRequest,0,,,True,,9/23/2024 10:17:48 AM,9/23/2024 10:18:15 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,79,0,0,324,OutgoingLockingPlanAuditPointerRequest,0,,,True,,9/23/2024 10:17:42 AM,9/23/2024 10:18:05 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,79,0,0,324,OutgoingLockingPlanStateRequest,0,,,True,,9/23/2024 10:17:31 AM,9/23/2024 10:17:42 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,26,0,0,219,OutgoingLockingPlanReadAuditRequest,0,,,True,,9/23/2024 10:17:27 AM,9/23/2024 10:17:47 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,79,0,0,324,Message Trace Rt Response,0,,,False,,1/1/0001 12:00:00 AM,9/23/2024 10:17:21 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,26,0,0,219,OutgoingLockingPlanReadAuditRequest,0,,,True,,9/23/2024 10:17:07 AM,9/23/2024 10:17:26 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,79,0,0,324,OutgoingTraceRtRequest,0,,,True,,9/23/2024 10:17:07 AM,9/23/2024 10:17:21 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,269,0,0,GATEWAY_0,Message Trace Rt Response,0,,,False,,1/1/0001 12:00:00 AM,9/23/2024 10:17:07 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,269,0,0,GATEWAY_0,OutgoingTraceRtRequest,0,,,True,,9/23/2024 10:17:05 AM,9/23/2024 10:17:07 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,26,0,0,219,OutgoingLockingPlanReadAuditRequest,0,,,True,,9/23/2024 10:16:53 AM,9/23/2024 10:17:06 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,79,0,0,324,OutgoingPingRequestNotification,0,,,True,,9/23/2024 10:16:37 AM,9/23/2024 10:17:00 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,26,0,0,219,OutgoingLockingPlanReadAuditRequest,0,,,True,,9/23/2024 10:16:31 AM,9/23/2024 10:16:52 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,154,0,0,501,Message Trace Rt Response,0,,,False,,1/1/0001 12:00:00 AM,9/23/2024 10:16:20 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,26,0,0,219,OutgoingLockingPlanReadAuditRequest,0,,,True,,9/23/2024 10:16:19 AM,9/23/2024 10:16:30 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,26,0,0,219,OutgoingLockingPlanReadAuditRequest,0,,,True,,9/23/2024 10:16:08 AM,9/23/2024 10:16:18 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,154,0,0,501,OutgoingTraceRtRequest,0,,,True,,9/23/2024 10:16:02 AM,9/23/2024 10:16:20 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,271,0,0,GATEWAY_2,Message Trace Rt Response,0,,,False,,1/1/0001 12:00:00 AM,9/23/2024 10:16:02 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,271,0,0,GATEWAY_2,OutgoingTraceRtRequest,0,,,True,,9/23/2024 10:16:02 AM,9/23/2024 10:16:02 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,26,0,0,219,OutgoingLockingPlanReadAuditRequest,0,,,True,,9/23/2024 10:15:59 AM,9/23/2024 10:16:06 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,154,0,0,501,OutgoingPingRequestNotification,0,,,True,,9/23/2024 10:15:48 AM,9/23/2024 10:15:59 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,26,0,0,219,OutgoingLockingPlanAuditPointerRequest,0,,,True,,9/23/2024 10:15:47 AM,9/23/2024 10:15:59 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,26,0,0,219,OutgoingLockingPlanStateRequest,0,,,True,,9/23/2024 10:15:27 AM,9/23/2024 10:15:46 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,26,0,0,219,OutgoingLockingPlanAuditPointerRequest,0,,,True,,9/23/2024 10:15:15 AM,9/23/2024 10:15:27 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,26,0,0,219,OutgoingLockingPlanStateRequest,0,,,True,,9/23/2024 10:15:02 AM,9/23/2024 10:15:15 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,41,0,0,234,Message Trace Rt Response,0,,,False,,1/1/0001 12:00:00 AM,9/23/2024 10:14:40 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,41,0,0,234,OutgoingTraceRtRequest,0,,,True,,9/23/2024 10:14:36 AM,9/23/2024 10:14:40 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,270,0,0,GATEWAY_1,Message Trace Rt Response,0,,,False,,1/1/0001 12:00:00 AM,9/23/2024 10:14:36 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,270,0,0,GATEWAY_1,OutgoingTraceRtRequest,0,,,True,,9/23/2024 10:14:35 AM,9/23/2024 10:14:36 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,41,0,0,234,OutgoingPingRequestNotification,0,,,True,,9/23/2024 10:14:27 AM,9/23/2024 10:14:31 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,9,0,0,201,Message Trace Rt Response,0,,,False,,1/1/0001 12:00:00 AM,9/23/2024 10:14:12 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,9,0,0,201,OutgoingTraceRtRequest,0,,,True,,9/23/2024 10:13:59 AM,9/23/2024 10:14:12 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,269,0,0,GATEWAY_0,Message Trace Rt Response,0,,,False,,1/1/0001 12:00:00 AM,9/23/2024 10:13:59 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,269,0,0,GATEWAY_0,OutgoingTraceRtRequest,0,,,True,,9/23/2024 10:13:59 AM,9/23/2024 10:13:59 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,9,0,0,201,OutgoingPingRequestNotification,0,,,True,,9/23/2024 10:13:43 AM,9/23/2024 10:13:55 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,270,0,0,GATEWAY_1,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 9:59:34 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,272,0,0,GATEWAY_3,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 9:27:54 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,271,0,0,GATEWAY_2,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 9:21:17 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,269,0,0,GATEWAY_0,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 9:19:02 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,270,0,0,GATEWAY_1,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 8:59:34 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,272,0,0,GATEWAY_3,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 8:27:54 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,271,0,0,GATEWAY_2,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 8:21:17 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,269,0,0,GATEWAY_0,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 8:19:02 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,270,0,0,GATEWAY_1,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 7:59:34 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,40,0,0,233,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 7:49:04 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,272,0,0,GATEWAY_3,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 7:27:54 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,271,0,0,GATEWAY_2,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 7:21:17 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,269,0,0,GATEWAY_0,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 7:19:02 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,270,0,0,GATEWAY_1,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 6:59:34 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,272,0,0,GATEWAY_3,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 6:27:54 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,271,0,0,GATEWAY_2,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 6:21:17 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,269,0,0,GATEWAY_0,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 6:19:05 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,270,0,0,GATEWAY_1,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 5:59:34 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,272,0,0,GATEWAY_3,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 5:27:54 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,271,0,0,GATEWAY_2,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 5:21:17 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,269,0,0,GATEWAY_0,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 5:19:02 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,270,0,0,GATEWAY_1,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 4:59:34 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,272,0,0,GATEWAY_3,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 4:27:54 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,271,0,0,GATEWAY_2,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 4:21:17 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,269,0,0,GATEWAY_0,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 4:19:02 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,270,0,0,GATEWAY_1,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 3:59:34 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,272,0,0,GATEWAY_3,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 3:27:54 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,271,0,0,GATEWAY_2,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 3:21:17 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,269,0,0,GATEWAY_0,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 3:19:02 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,197,0,0,547,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 3:17:23 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,196,0,0,546,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 3:16:40 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,190,0,0,540,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 3:11:20 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,188,0,0,538,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 3:08:32 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,185,0,0,533,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 3:05:36 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,184,0,0,532,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 3:05:36 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,183,0,0,531,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 3:03:54 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,182,0,0,530,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 3:02:19 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,180,0,0,528,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 3:00:28 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,270,0,0,GATEWAY_1,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 2:59:34 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,166,0,0,514,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 2:47:41 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,163,0,0,510,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 2:43:46 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,162,0,0,509,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 2:42:36 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,160,0,0,507,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 2:41:07 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,160,0,0,507,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 2:41:07 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,159,0,0,506,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 2:40:11 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,158,0,0,505,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 2:38:47 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,158,0,0,505,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 2:38:47 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,157,0,0,504,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 2:37:21 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,156,0,0,503,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 2:36:32 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,155,0,0,502,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 2:35:47 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,154,0,0,501,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 2:35:24 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,153,0,0,450,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 2:33:47 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,272,0,0,GATEWAY_3,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 2:27:54 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,143,0,0,440,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 2:23:14 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,271,0,0,GATEWAY_2,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 2:21:17 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,139,0,0,435,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 2:19:16 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,270,0,0,GATEWAY_1,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 1:59:33 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,105,0,0,350,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 1:46:02 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,104,0,0,349,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 1:44:41 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,103,0,0,348,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 1:44:08 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
0,101,0,0,346,Mesh Status,0,,,True,,1/1/0001 12:00:00 AM,9/23/2024 1:42:16 AM,,0,0,,1/1/0001 12:00:00 AM,,,0,,0,,0,0,1/1/0001 12:00:00 AM,False,False,
